blueWardsPlaced,blueWardsDestroyed,blueKills,blueDeaths,blueAssists,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,redWardsPlaced,redWardsDestroyed,redKills,redDeaths,redAssists,redDragons,redHeralds,redTowersDestroyed,redTotalMinionsKilled,redTotalJungleMinionsKilled,Wins,WardsPlaced,WardsDestroyed,Kills,Deaths,Assists,Dragons,Heralds,TowersDestroyed,blueTotalMinionsKilled,blueTotalJungleMinionsKilled
14,4,6,7,3,0,0,0,218,47,13,2,7,6,6,0,1,0,239,50,lose,1,1,0,1,0,1,0,1,0,0
18,2,6,4,4,0,1,0,215,52,24,4,4,6,3,0,0,0,212,44,lose,0,0,1,0,1,1,1,1,1,1
15,5,3,5,5,1,0,0,247,45,16,0,5,3,4,0,0,0,242,67,win,0,1,0,1,1,1,1,1,1,0
15,5,3,8,2,0,0,0,209,63,18,3,8,3,8,1,0,0,180,48,lose,0,1,0,1,0,0,1,1,1,1
39,3,1,2,0,1,0,0,256,52,49,3,2,1,2,0,1,0,289,56,win,0,1,0,1,0,1,0,1,0,0
14,3,6,7,10,1,0,0,197,40,15,2,7,6,6,0,0,0,226,38,lose,0,1,0,1,1,1,1,1,0,1
16,2,7,2,10,1,1,1,227,67,58,0,2,7,3,0,0,0,214,48,win,0,1,1,0,1,1,1,1,1,1
18,1,6,7,7,0,1,0,238,48,12,2,7,6,10,1,0,0,226,47,lose,1,0,0,1,0,0,1,1,1,1
37,2,6,5,5,0,1,0,225,48,15,2,5,6,3,1,0,0,257,72,lose,1,1,1,0,1,0,1,1,0,0
16,3,10,4,13,0,0,0,193,47,14,4,4,10,5,1,0,0,231,44,win,1,0,1,0,1,0,1,1,0,1
18,1,6,6,12,1,0,0,229,49,15,1,6,6,7,0,1,0,245,60,win,1,1,1,1,1,1,0,1,0,0
14,4,9,5,11,1,0,0,163,56,18,3,5,9,2,0,0,0,207,52,win,0,1,1,0,1,1,1,1,0,1
18,1,2,2,2,0,0,0,207,44,15,4,2,2,2,1,0,0,242,47,lose,1,0,1,1,1,0,1,1,0,0
18,2,2,4,2,1,1,0,241,44,26,4,4,2,4,0,0,0,260,52,lose,0,0,0,1,0,1,1,1,0,0
15,3,8,4,10,1,0,0,217,76,14,0,4,8,3,0,0,0,228,44,win,1,1,1,0,1,1,1,1,0,1
14,1,6,3,10,0,0,0,251,68,52,1,3,6,2,1,0,0,204,53,lose,0,1,1,0,1,0,1,1,1,1
40,2,4,7,4,0,0,0,224,70,13,1,7,4,5,0,0,0,243,50,lose,1,1,0,1,0,1,1,1,0,1
27,0,5,3,7,0,0,0,189,60,11,3,3,5,3,1,0,0,221,60,win,1,0,1,0,1,0,1,1,0,1
18,2,6,12,9,0,0,0,193,52,14,3,12,6,12,1,0,0,227,52,lose,1,0,0,1,0,0,1,1,0,1
14,0,6,4,12,1,1,0,211,56,18,3,4,6,6,0,0,0,227,54,win,0,0,1,0,1,1,1,1,0,1
17,4,2,4,3,0,0,0,221,47,16,4,4,2,5,1,0,0,243,71,lose,1,1,0,1,0,0,1,1,0,0
39,3,8,8,11,0,0,0,231,35,17,4,8,8,7,0,0,0,204,53,win,1,0,1,1,1,1,1,1,1,0
18,0,8,5,7,1,0,0,217,64,11,2,5,8,7,0,1,0,198,60,lose,1,0,1,0,1,1,0,1,1,1
16,1,0,8,0,0,0,0,153,78,21,5,8,0,10,1,1,0,273,44,lose,0,0,0,1,0,0,0,1,0,1
16,1,8,1,8,1,0,0,234,48,40,3,1,8,2,0,0,0,216,44,win,0,0,1,0,1,1,1,1,1,1
14,5,11,5,12,1,0,0,227,44,42,3,5,11,8,0,0,0,204,53,win,0,1,1,0,1,1,1,1,1,0
17,1,5,6,2,1,0,0,233,47,24,4,6,5,7,0,0,0,244,36,win,0,0,0,1,0,1,1,1,0,1
16,6,4,5,5,0,0,0,224,44,62,4,5,4,9,1,0,0,199,75,lose,0,1,0,1,0,0,1,1,1,0
18,3,8,8,8,1,0,0,240,50,18,4,8,8,6,0,0,0,203,41,win,1,0,1,1,1,1,1,1,1,1
48,3,3,5,2,0,0,0,205,36,17,4,5,3,3,0,0,0,228,40,lose,1,0,0,1,0,1,1,1,0,0
16,3,4,6,6,1,0,0,232,24,15,1,6,4,8,0,0,0,214,52,lose,1,1,0,1,0,1,1,1,1,0
26,3,4,5,4,1,0,0,211,60,20,1,5,4,6,0,0,0,238,45,lose,1,1,0,1,0,1,1,1,0,1
14,1,4,6,5,0,0,0,182,48,14,0,6,4,9,1,0,0,209,72,lose,1,1,0,1,0,0,1,1,0,0
19,5,4,4,4,0,0,0,199,49,19,4,4,4,4,1,0,0,250,61,win,1,1,1,1,1,0,1,1,0,0
124,1,10,4,12,0,0,0,223,72,15,1,4,10,5,1,0,0,213,64,win,1,1,1,0,1,0,1,1,1,1
17,5,6,4,9,0,0,0,241,63,14,4,4,6,5,1,0,0,247,60,win,1,1,1,0,1,0,1,1,0,1
15,1,6,3,10,1,1,0,247,68,75,2,3,6,5,0,0,0,193,59,win,0,0,1,0,1,1,1,1,1,1
17,3,7,7,5,1,0,0,235,33,16,3,7,7,14,0,0,0,259,36,lose,1,1,1,1,0,1,1,1,0,0
17,2,4,5,6,0,0,0,210,41,21,3,5,4,5,1,0,0,235,64,win,0,0,0,1,1,0,1,1,0,0
16,2,9,1,7,1,1,0,230,55,12,1,1,9,0,0,0,0,201,44,win,1,1,1,0,1,1,1,1,1,1
17,0,4,5,3,1,0,0,214,43,13,3,5,4,3,0,0,0,228,60,lose,1,0,0,1,1,1,1,1,0,0
13,1,9,3,9,1,1,0,247,41,12,2,3,9,1,0,0,0,187,54,win,1,0,1,0,1,1,1,1,1,0
15,3,10,6,16,1,1,0,214,71,17,0,6,10,6,0,0,0,228,60,win,0,1,1,0,1,1,1,1,0,1
15,2,7,5,10,1,0,0,231,48,15,1,5,7,8,0,1,0,229,60,lose,1,1,1,0,1,1,0,1,1,0
17,1,7,3,3,0,0,0,255,47,13,3,3,7,4,1,0,0,205,55,win,1,0,1,0,0,0,1,1,1,0
15,5,6,13,9,1,0,0,160,52,19,4,13,6,23,0,0,0,244,51,win,0,1,0,1,0,1,1,1,0,1
14,2,3,3,5,1,0,0,234,52,19,1,3,3,4,0,0,0,216,51,lose,0,1,1,1,1,1,1,1,1,1
59,7,7,7,12,0,1,0,195,51,37,6,7,7,11,1,0,0,215,36,lose,1,1,1,1,1,0,1,1,0,1
18,2,3,4,4,0,1,0,242,56,12,3,4,3,5,1,0,0,239,48,win,1,0,0,1,0,0,1,1,1,1
12,1,5,8,6,0,1,0,231,63,14,2,8,5,9,0,0,0,231,59,win,0,0,0,1,0,1,1,1,1,1
17,4,7,7,7,0,0,0,231,48,11,2,7,7,5,1,1,0,246,42,win,1,1,1,1,1,0,0,1,0,1
10,0,6,8,8,0,0,0,240,43,14,2,8,6,10,1,0,0,221,53,lose,0,0,0,1,0,0,1,1,1,0
14,3,2,8,2,0,0,0,222,50,19,5,8,2,6,1,1,0,194,50,lose,0,0,0,1,0,0,0,1,1,1
17,8,8,5,12,1,0,0,237,43,20,4,5,8,6,0,0,0,213,45,lose,0,1,1,0,1,1,1,1,1,0
38,2,5,9,3,1,0,0,186,43,17,3,9,5,5,0,0,0,211,49,lose,1,0,0,1,0,1,1,1,0,0
26,1,6,6,5,1,1,0,191,56,17,2,6,6,8,0,0,0,208,48,lose,1,0,1,1,0,1,1,1,0,1
39,2,11,8,16,0,0,0,172,48,14,2,8,11,6,0,1,0,202,51,win,1,1,1,0,1,1,0,1,0,0
16,1,3,5,2,1,0,0,207,61,14,1,5,3,4,0,0,0,229,44,win,1,1,0,1,0,1,1,1,0,1
23,7,9,6,11,1,0,0,223,47,21,5,6,9,10,0,1,1,200,47,win,1,1,1,0,1,1,0,0,1,1
17,1,5,4,9,0,0,0,252,48,18,6,4,5,5,1,1,0,242,53,win,0,0,1,0,1,0,0,1,1,0
20,3,4,3,5,1,0,0,235,62,15,4,3,4,2,0,0,0,219,63,lose,1,0,1,0,1,1,1,1,1,0
27,5,4,6,4,0,0,0,200,40,48,2,6,4,8,1,0,0,193,63,win,0,1,0,1,0,0,1,1,1,0
15,2,5,10,8,1,0,0,194,37,15,1,10,5,13,0,0,0,204,45,lose,1,1,0,1,0,1,1,1,0,0
149,2,7,9,7,0,0,0,224,52,42,3,9,7,10,1,1,1,177,47,lose,1,0,0,1,0,0,0,0,1,1
15,4,5,11,6,0,0,0,182,43,19,3,11,5,10,1,1,0,225,60,win,0,1,0,1,0,0,0,1,0,0
19,5,6,10,7,0,0,0,205,37,22,6,10,6,10,0,1,0,238,53,lose,0,0,0,1,0,1,0,1,0,0
67,3,6,8,4,0,0,0,172,50,15,3,8,6,10,1,0,0,193,37,lose,1,1,0,1,0,0,1,1,0,1
54,1,15,2,15,1,0,0,224,52,13,2,2,15,0,0,0,0,227,56,win,1,0,1,0,1,1,1,1,0,0
16,3,1,7,1,0,0,0,222,36,18,3,7,1,3,1,0,0,245,46,lose,0,1,0,1,0,0,1,1,0,0
17,1,6,10,4,0,0,0,212,44,17,2,10,6,14,0,0,0,190,35,win,1,0,0,1,0,1,1,1,1,1
37,2,7,7,4,0,0,0,174,36,11,2,7,7,4,1,1,0,216,68,win,1,1,1,1,1,0,0,1,0,0
42,2,7,2,10,1,0,0,224,44,16,5,2,7,0,0,0,0,218,40,win,1,0,1,0,1,1,1,1,1,1
13,0,5,4,3,1,0,0,224,44,15,1,4,5,2,0,0,0,233,60,lose,0,0,1,0,1,1,1,1,0,0
15,1,9,7,12,0,0,0,196,68,15,1,7,9,10,0,0,0,208,39,win,1,1,1,0,1,1,1,1,0,1
13,3,1,6,2,0,0,0,240,64,14,2,6,1,6,1,0,0,227,64,lose,0,1,0,1,0,0,1,1,1,1
16,3,5,4,3,1,0,0,227,55,31,5,4,5,1,0,0,0,234,64,lose,0,0,1,0,1,1,1,1,0,0
13,5,6,1,11,0,0,0,242,52,16,1,1,6,0,0,1,0,207,56,lose,0,1,1,0,1,1,0,1,1,0
14,1,11,8,12,0,0,0,208,52,34,4,8,11,5,1,1,0,218,52,win,0,0,1,0,1,0,0,1,0,1
18,4,12,9,9,0,0,0,232,44,12,8,9,12,4,0,0,0,184,52,win,1,0,1,0,1,1,1,1,1,0
19,3,7,9,10,0,0,0,209,45,18,5,9,7,9,0,0,0,213,43,lose,1,0,0,1,1,1,1,1,0,1
25,0,11,10,7,1,0,0,236,50,86,0,10,11,11,0,0,0,191,46,win,0,1,1,0,0,1,1,1,1,1
21,2,7,6,3,0,1,0,229,72,130,1,6,7,5,0,0,0,229,31,win,0,1,1,0,0,1,1,1,1,1
11,2,5,8,5,1,0,0,237,50,16,2,8,5,13,0,0,0,180,44,win,0,1,0,1,0,1,1,1,1,1
30,4,5,6,5,0,0,0,210,52,31,4,6,5,6,1,0,0,203,48,lose,0,1,0,1,0,0,1,1,1,1
14,0,3,6,3,0,0,0,241,72,13,5,6,3,7,1,0,0,257,40,win,1,0,0,1,0,0,1,1,0,1
15,1,6,14,6,0,0,0,196,56,15,1,14,6,16,1,1,0,224,40,win,1,1,0,1,0,0,0,1,0,1
15,2,10,10,11,0,0,0,197,34,15,4,10,10,11,1,0,0,223,36,win,1,0,1,1,1,0,1,1,0,0
53,2,8,6,9,0,0,0,202,55,17,3,6,8,6,0,0,0,174,44,win,1,0,1,0,1,1,1,1,1,1
18,3,4,7,6,0,0,0,247,46,38,2,7,4,7,1,1,0,223,50,lose,0,1,0,1,0,0,0,1,1,0
16,2,5,3,7,0,0,0,226,36,36,2,3,5,2,0,0,0,202,72,lose,0,1,1,0,1,1,1,1,1,0
43,2,6,4,10,0,1,0,276,68,13,17,4,6,2,1,0,0,249,68,win,1,0,1,0,1,0,1,1,1,1
16,6,5,7,4,0,0,0,243,52,19,3,7,5,8,0,0,0,198,48,win,0,1,0,1,0,1,1,1,1,1
17,2,1,11,2,0,0,0,194,49,13,3,11,1,8,0,0,0,252,55,lose,1,0,0,1,0,1,1,1,0,0
15,4,5,4,8,0,0,0,201,37,18,2,4,5,5,1,0,0,250,68,lose,0,1,1,0,1,0,1,1,0,0
15,4,11,6,21,1,0,0,190,50,12,1,6,11,5,0,0,0,188,32,win,1,1,1,0,1,1,1,1,1,1
13,0,5,15,6,0,0,0,216,49,39,2,15,5,8,1,1,0,270,67,lose,0,0,0,1,0,0,0,1,0,0
13,6,5,6,8,1,1,0,230,63,21,3,6,5,6,0,0,0,219,52,lose,0,1,0,1,1,1,1,1,1,1
19,2,3,3,2,1,1,0,229,52,17,4,3,3,3,0,0,0,220,40,win,1,0,1,1,0,1,1,1,1,1
17,1,9,9,7,0,0,0,240,63,39,4,9,9,6,1,0,0,211,64,win,0,0,1,1,1,0,1,1,1,0
16,1,8,4,7,1,1,0,242,46,31,1,4,8,2,0,0,0,233,50,win,0,1,1,0,1,1,1,1,1,0
19,4,11,1,13,0,1,1,263,61,19,6,1,11,1,1,0,0,186,42,win,1,0,1,0,1,0,1,1,1,1
16,2,7,7,13,1,0,0,199,40,14,1,7,7,12,0,0,0,224,50,lose,1,1,1,1,1,1,1,1,0,0
149,2,2,5,4,0,0,0,226,52,38,2,5,2,9,1,0,0,197,60,lose,1,1,0,1,0,0,1,1,1,0
20,7,9,8,11,1,0,0,237,42,86,4,8,9,9,0,1,0,198,41,lose,0,1,1,0,1,1,0,1,1,1
17,2,5,5,6,1,0,0,186,51,17,1,5,5,3,0,0,0,259,60,lose,1,1,1,1,1,1,1,1,0,0
14,2,10,10,17,1,0,0,213,76,14,1,10,10,8,0,0,0,206,56,lose,1,1,1,1,1,1,1,1,1,1
38,7,2,2,1,0,0,0,253,66,62,2,2,2,1,0,0,0,236,52,win,0,1,1,1,1,1,1,1,1,1
27,9,6,5,6,1,0,0,238,64,43,8,5,6,6,0,0,0,231,48,win,0,1,1,0,1,1,1,1,1,1
10,4,10,5,12,0,1,0,200,64,12,3,5,10,5,1,0,0,206,35,lose,0,1,1,0,1,0,1,1,0,1
20,2,6,8,5,0,0,0,233,51,19,1,8,6,5,1,0,0,225,61,lose,1,1,0,1,1,0,1,1,1,0
21,1,13,4,14,1,0,0,187,46,33,5,4,13,6,0,0,0,209,49,win,0,0,1,0,1,1,1,1,0,0
15,4,6,3,8,1,0,1,235,59,39,1,3,6,3,0,1,0,209,48,win,0,1,1,0,1,1,0,1,1,1
14,1,6,5,8,1,0,1,217,56,16,2,5,6,4,0,0,0,206,55,lose,0,0,1,0,1,1,1,1,1,1
16,6,7,6,4,0,0,0,237,50,18,2,6,7,4,1,0,0,214,43,win,0,1,1,0,1,0,1,1,1,1
15,3,4,9,6,0,0,0,181,40,18,2,9,4,12,1,0,0,242,50,lose,0,1,0,1,0,0,1,1,0,0
14,2,6,3,4,0,0,0,224,41,14,2,3,6,4,1,0,0,220,56,win,1,1,1,0,1,0,1,1,1,0
17,4,6,9,8,0,0,0,226,41,45,2,9,6,5,1,1,0,208,68,lose,0,1,0,1,1,0,0,1,1,0
14,6,4,5,5,0,0,0,218,49,14,4,5,4,5,1,0,0,244,52,win,1,1,0,1,1,0,1,1,0,0
31,5,5,4,5,0,0,0,215,50,17,5,4,5,4,1,0,0,229,48,lose,1,1,1,0,1,0,1,1,0,1
15,1,10,5,10,0,0,0,214,52,37,1,5,10,5,0,0,0,203,44,win,0,1,1,0,1,1,1,1,1,1
12,3,10,6,4,0,0,0,236,48,16,1,6,10,7,0,0,0,191,43,lose,0,1,1,0,0,1,1,1,1,1
18,6,5,7,9,0,0,0,215,61,19,6,7,5,6,1,0,0,237,38,win,0,1,0,1,1,0,1,1,0,1
21,5,5,9,3,1,0,0,229,60,22,6,9,5,11,0,0,0,221,39,lose,0,0,0,1,0,1,1,1,1,1
13,1,10,10,14,1,0,0,222,52,18,0,10,10,10,0,0,0,211,36,lose,0,1,1,1,1,1,1,1,1,1
14,3,7,4,6,0,0,0,201,44,18,0,4,7,7,1,0,0,213,58,lose,0,1,1,0,0,0,1,1,0,0
19,5,11,6,12,0,0,0,207,39,37,5,6,11,3,0,0,0,208,54,win,0,1,1,0,1,1,1,1,0,0
80,4,7,5,10,0,0,0,246,56,16,2,5,7,4,1,0,0,245,72,lose,1,1,1,0,1,0,1,1,1,0
16,3,4,11,5,0,1,0,213,57,18,2,11,4,12,1,0,0,209,40,lose,0,1,0,1,0,0,1,1,1,1
44,3,13,12,17,1,0,0,215,72,14,14,12,13,13,0,0,0,212,36,win,1,0,1,0,1,1,1,1,1,1
19,0,5,3,5,0,1,0,205,52,18,2,3,5,3,1,0,0,216,44,lose,1,0,1,0,1,0,1,1,0,1
87,4,4,9,4,0,1,0,237,55,31,5,9,4,10,1,0,0,211,48,win,1,0,0,1,0,0,1,1,1,1
17,6,7,3,7,0,0,0,231,44,16,3,3,7,3,1,0,0,223,49,win,1,1,1,0,1,0,1,1,1,0
12,0,6,10,9,0,0,0,188,52,14,2,10,6,15,1,1,0,236,60,lose,0,0,0,1,0,0,0,1,0,0
20,1,5,8,4,0,0,0,233,44,17,3,8,5,10,1,0,0,240,60,lose,1,0,0,1,0,0,1,1,0,0
13,4,7,8,6,1,0,0,221,51,19,4,8,7,4,0,1,0,225,48,win,0,1,0,1,1,1,0,1,0,1
19,2,5,9,4,0,0,0,194,50,13,6,9,5,12,1,0,0,216,40,lose,1,0,0,1,0,0,1,1,0,1
19,1,1,9,2,0,0,0,199,36,19,7,9,1,9,1,1,1,275,56,lose,1,0,0,1,0,0,0,0,0,0
14,2,8,7,7,1,0,0,224,52,14,2,7,8,7,0,0,0,183,68,win,1,1,1,0,1,1,1,1,1,0
18,6,3,2,1,0,0,0,231,52,53,7,2,3,2,1,0,0,230,58,win,0,0,1,0,0,0,1,1,1,0
14,1,8,6,7,0,0,0,239,56,17,3,6,8,12,1,0,0,196,71,win,0,0,1,0,0,0,1,1,1,0
15,2,1,6,0,0,0,0,209,47,15,2,6,1,13,1,0,0,222,56,lose,1,1,0,1,0,0,1,1,0,0
12,2,10,16,10,0,1,0,199,46,14,4,16,10,13,1,0,0,237,38,lose,0,0,0,1,0,0,1,1,0,1
17,2,9,10,16,1,0,0,203,50,18,2,10,9,13,0,1,0,212,48,win,0,1,0,1,1,1,0,1,0,1
13,1,2,13,0,0,0,0,163,52,56,3,13,2,20,1,1,0,239,52,lose,0,0,0,1,0,0,0,1,0,1
18,0,14,4,15,0,0,0,220,53,15,0,4,14,6,0,0,0,179,36,win,1,1,1,0,1,1,1,1,1,1
15,4,3,11,2,0,0,0,158,44,20,3,11,3,12,1,0,1,241,59,lose,0,1,0,1,0,0,1,0,0,0
22,4,9,3,9,0,0,0,213,43,17,6,3,9,3,0,0,0,220,44,win,1,0,1,0,1,1,1,1,0,0
18,3,12,5,6,0,0,0,240,48,13,1,5,12,3,1,0,0,217,56,win,1,1,1,0,1,0,1,1,1,0
15,2,2,10,2,0,0,0,191,56,18,3,10,2,6,1,1,2,236,48,lose,0,0,0,1,0,0,0,0,0,1
23,3,4,6,5,0,0,0,261,56,19,3,6,4,8,1,0,0,227,64,lose,1,1,0,1,0,0,1,1,1,0
11,0,8,13,5,0,0,0,198,51,15,2,13,8,12,0,0,0,194,50,win,0,0,0,1,0,1,1,1,1,1
14,3,12,6,17,1,1,1,203,34,12,2,6,12,8,0,0,0,209,68,win,1,1,1,0,1,1,1,1,0,0
17,1,4,1,4,1,0,0,232,66,14,5,1,4,1,0,1,0,242,68,lose,1,0,1,0,1,1,0,1,0,0
27,1,2,8,3,1,0,0,202,59,118,4,8,2,8,0,0,0,228,36,lose,0,0,0,1,0,1,1,1,0,1
15,2,3,3,3,1,1,0,245,51,17,1,3,3,2,0,0,0,227,71,win,0,1,1,1,1,1,1,1,1,0
46,4,4,0,3,0,1,0,272,50,14,2,0,4,0,1,0,0,218,69,lose,1,1,1,0,1,0,1,1,1,0
20,1,2,7,3,1,0,0,225,53,17,2,7,2,6,0,0,0,223,37,lose,1,0,0,1,0,1,1,1,1,1
14,3,7,2,7,0,1,0,248,66,12,1,2,7,4,1,0,0,218,56,win,1,1,1,0,1,0,1,1,1,1
15,1,2,4,3,0,0,0,236,58,29,0,4,2,4,0,1,0,215,59,win,0,1,0,1,0,1,0,1,1,0
14,0,12,7,13,0,0,0,176,53,13,2,7,12,4,0,0,0,210,48,win,1,0,1,0,1,1,1,1,0,1
14,0,3,5,5,0,0,0,203,52,38,3,5,3,6,1,0,0,238,72,lose,0,0,0,1,0,0,1,1,0,0
20,1,7,9,6,0,0,0,231,49,23,6,9,7,13,1,0,1,204,54,win,0,0,0,1,0,0,1,0,1,0
22,7,7,16,11,0,0,0,177,52,17,2,16,7,18,1,1,2,241,48,lose,1,1,0,1,0,0,0,0,0,1
22,1,3,5,2,0,0,0,219,32,19,4,5,3,4,0,0,0,261,44,win,1,0,0,1,0,1,1,1,0,0
16,0,7,5,6,0,0,0,224,56,57,2,5,7,11,0,0,0,209,52,win,0,0,1,0,0,1,1,1,1,1
16,1,6,8,5,0,0,0,231,40,10,2,8,6,8,0,0,0,216,35,win,1,0,0,1,0,1,1,1,1,1
14,4,7,11,5,0,0,0,195,42,17,2,11,7,10,1,0,0,214,36,lose,0,1,0,1,0,0,1,1,0,1
12,2,2,5,2,0,0,0,216,50,38,2,5,2,9,1,0,0,235,46,lose,0,1,0,1,0,0,1,1,0,1
15,2,6,4,4,1,1,0,214,48,15,4,4,6,2,0,0,0,234,75,win,1,0,1,0,1,1,1,1,0,0
15,3,4,11,2,1,0,0,183,60,14,3,11,4,16,0,0,0,245,40,lose,1,1,0,1,0,1,1,1,0,1
23,2,3,8,6,0,0,0,169,46,13,0,8,3,15,1,1,0,202,79,lose,1,1,0,1,0,0,0,1,0,0
48,4,1,6,2,0,0,0,220,52,14,1,6,1,4,0,0,0,220,64,lose,1,1,0,1,0,1,1,1,1,0
18,1,8,8,13,0,0,0,191,61,15,1,8,8,7,0,0,0,193,43,lose,1,1,1,1,1,1,1,1,0,1
16,1,9,4,14,1,0,0,228,48,15,1,4,9,4,0,1,0,168,44,win,1,1,1,0,1,1,0,1,1,1
14,4,6,6,6,0,0,0,240,32,20,4,6,6,10,0,0,0,205,52,lose,0,1,1,1,0,1,1,1,1,0
38,5,4,5,3,0,1,0,222,55,19,2,5,4,4,1,0,0,199,54,lose,1,1,0,1,0,0,1,1,1,1
16,3,6,5,7,0,0,0,220,50,18,1,5,6,7,1,0,0,233,50,lose,0,1,1,0,1,0,1,1,0,1
41,3,8,7,6,1,1,0,215,62,18,4,7,8,7,0,0,0,218,56,win,1,0,1,0,0,1,1,1,0,1
35,0,6,4,4,1,1,0,195,60,21,1,4,6,4,0,0,0,210,41,win,1,0,1,0,1,1,1,1,0,1
14,3,3,3,4,0,0,0,215,64,15,4,3,3,5,1,0,0,232,72,win,0,0,1,1,0,0,1,1,0,0
18,2,5,8,6,1,0,0,211,60,14,3,8,5,4,0,1,0,205,48,win,1,0,0,1,1,1,0,1,1,1
18,2,4,3,4,0,0,0,252,52,15,3,3,4,3,0,0,0,231,52,lose,1,0,1,0,1,1,1,1,1,1
15,3,7,8,9,0,0,0,169,44,13,0,8,7,9,0,1,2,211,42,win,1,1,0,1,1,1,0,0,0,1
11,3,10,12,11,0,1,0,203,40,18,1,12,10,15,1,0,0,235,42,win,0,1,0,1,0,0,1,1,0,0
19,1,7,4,6,1,0,0,240,56,11,2,4,7,4,0,0,0,198,54,win,1,0,1,0,1,1,1,1,1,1
13,0,12,3,16,1,0,0,254,48,17,2,3,12,3,0,0,0,190,48,win,0,0,1,0,1,1,1,1,1,1
12,1,4,5,5,0,0,0,186,45,12,2,5,4,1,1,1,0,233,56,lose,1,0,0,1,1,0,0,1,0,0
104,2,9,8,8,0,0,0,216,39,15,0,8,9,14,0,0,0,206,49,lose,1,1,1,0,0,1,1,1,1,0
16,3,9,5,10,1,0,0,197,40,13,4,5,9,3,0,1,0,235,57,win,1,0,1,0,1,1,0,1,0,0
35,2,3,6,5,0,0,0,198,36,18,2,6,3,10,1,0,0,233,55,win,1,1,0,1,0,0,1,1,0,0
15,0,7,5,5,0,0,0,203,64,15,3,5,7,7,1,0,0,214,48,win,1,0,1,0,0,0,1,1,0,1
19,5,4,5,7,0,0,0,248,60,14,6,5,4,5,0,0,0,272,47,lose,1,0,0,1,1,1,1,1,0,1
75,3,4,6,4,1,0,0,204,60,16,1,6,4,4,0,0,1,236,48,win,1,1,0,1,1,1,1,0,0,1
21,1,5,10,4,0,0,0,206,45,14,4,10,5,16,0,1,0,226,33,win,1,0,0,1,0,1,0,1,0,1
16,3,9,8,12,0,0,0,212,36,16,1,8,9,9,0,1,0,173,35,win,1,1,1,0,1,1,0,1,1,1
16,3,5,13,5,0,0,0,172,36,48,4,13,5,10,1,0,0,231,69,lose,0,0,0,1,0,0,1,1,0,0
18,1,5,5,1,1,0,1,179,36,13,3,5,5,4,0,0,0,196,55,lose,1,0,1,1,0,1,1,1,0,0
16,2,1,9,1,0,0,0,188,49,13,2,9,1,11,1,0,0,215,44,lose,1,1,0,1,0,0,1,1,0,1
18,2,6,4,11,0,0,0,215,44,13,3,4,6,4,0,0,0,226,69,lose,1,0,1,0,1,1,1,1,0,0
29,2,3,3,2,1,1,0,225,64,15,3,3,3,5,0,0,0,256,71,win,1,0,1,1,0,1,1,1,0,0
13,1,6,5,5,0,0,0,198,57,32,1,5,6,5,0,0,0,192,36,win,0,1,1,0,1,1,1,1,1,1
12,2,5,12,5,1,1,0,212,51,12,5,12,5,15,0,0,1,214,52,lose,1,0,0,1,0,1,1,0,0,0
14,2,3,6,3,0,0,0,201,48,18,1,6,3,6,1,0,0,232,36,lose,0,1,0,1,0,0,1,1,0,1
13,13,8,7,12,1,0,0,190,56,41,2,7,8,4,0,0,0,196,47,lose,0,1,1,0,1,1,1,1,0,1
15,23,8,13,12,0,0,0,165,42,41,2,13,8,15,0,0,1,263,40,lose,0,1,0,1,0,1,1,0,0,1
17,2,5,11,3,1,0,0,209,42,19,3,11,5,12,0,0,0,230,43,lose,0,0,0,1,0,1,1,1,0,0
13,2,9,6,17,0,0,0,209,43,18,1,6,9,5,0,0,0,197,40,lose,0,1,1,0,1,1,1,1,1,1
18,2,4,7,6,0,0,0,194,50,17,6,7,4,8,1,0,0,226,48,lose,1,0,0,1,0,0,1,1,0,1
15,4,4,6,5,0,0,0,227,46,17,1,6,4,7,0,0,0,241,40,win,0,1,0,1,0,1,1,1,0,1
41,8,3,5,4,0,0,0,214,58,20,3,5,3,1,1,0,0,248,56,lose,1,1,0,1,1,0,1,1,0,1
20,1,5,9,7,0,0,0,188,48,16,3,9,5,5,1,0,0,235,56,lose,1,0,0,1,1,0,1,1,0,0
15,1,2,8,0,0,1,0,219,60,34,4,8,2,7,1,0,0,223,42,lose,0,0,0,1,0,0,1,1,0,1
12,2,3,7,5,0,0,0,191,44,26,2,7,3,4,0,0,0,210,63,lose,0,1,0,1,1,1,1,1,0,0
47,2,7,7,8,0,0,0,193,49,12,3,7,7,6,1,1,1,234,55,lose,1,0,1,1,1,0,0,0,0,0
123,2,6,6,6,0,0,0,211,43,58,0,6,6,6,1,1,0,216,49,lose,1,1,1,1,1,0,0,1,0,0
21,0,5,7,7,0,0,0,208,39,13,4,7,5,5,0,0,0,234,36,lose,1,0,0,1,1,1,1,1,0,1
16,3,7,4,4,0,0,0,231,49,18,2,4,7,4,1,0,0,220,66,lose,0,1,1,0,1,0,1,1,1,0
14,0,3,6,3,1,1,0,234,40,14,1,6,3,6,0,0,0,214,54,lose,1,0,0,1,0,1,1,1,1,0
14,5,5,9,8,0,0,0,196,25,17,3,9,5,16,1,0,0,214,47,win,0,1,0,1,0,0,1,1,0,0
