WardsPlaced,WardsDestroyed,Dragons,Heralds,TowersDestroyed,TotalMinionsKilled,TotalJungleMinionsKilled,Win
24,8,0,0,0,238,61,win
18,6,1,0,0,242,56,lose
15,4,1,0,0,208,59,lose
23,3,0,0,0,197,40,lose
16,4,0,0,0,219,39,lose
12,1,1,0,0,252,51,win
45,6,0,0,0,247,60,win
10,3,0,0,0,228,54,win
16,2,1,0,0,227,76,win
16,1,0,0,0,214,64,win
19,5,1,0,0,211,44,win
16,3,0,0,0,202,44,lose
10,0,0,0,0,221,48,lose
108,2,0,0,0,208,60,lose
14,1,0,0,0,224,68,lose
148,3,0,0,0,192,52,lose
9,4,0,0,0,186,63,win
59,2,0,0,0,221,52,win
86,3,0,0,0,215,50,win
19,5,1,0,0,243,44,win
13,4,1,0,0,222,72,lose
9,2,0,0,0,168,36,lose
19,3,0,0,0,196,48,win
70,11,0,1,0,202,47,lose
14,2,0,0,0,237,72,lose
20,5,0,0,0,232,58,win
33,3,1,0,0,260,60,lose
11,6,1,0,0,251,64,lose
26,2,0,0,0,222,62,win
15,4,0,0,0,210,49,lose
13,1,1,0,0,176,39,lose
20,5,1,0,0,213,51,lose
13,1,1,1,0,249,64,lose
15,0,0,1,0,256,63,win
16,3,0,0,0,231,43,win
17,2,0,0,0,183,50,lose
23,1,0,0,0,207,40,lose
34,3,0,0,0,181,68,win
19,3,0,0,0,255,50,win
15,2,1,0,0,226,61,lose
17,4,0,1,0,199,53,lose
16,2,0,0,0,221,21,win
16,3,0,0,0,191,59,lose
17,2,1,0,0,200,56,lose
53,3,0,0,0,235,64,win
33,4,0,0,0,182,49,lose
11,5,0,0,0,219,49,win
20,13,0,0,0,207,36,lose
146,3,0,0,0,205,65,lose
17,1,0,0,0,237,51,win
20,3,0,0,0,203,59,win
39,1,0,0,0,207,34,lose
15,4,1,0,0,226,59,win
30,4,0,0,0,196,28,lose
18,3,0,0,0,233,49,lose
17,6,1,0,0,235,60,win
16,8,0,0,0,213,37,lose
46,2,1,1,0,212,71,win
19,10,0,0,0,239,36,win
14,1,1,1,0,230,56,lose
58,2,1,1,0,204,52,lose
21,4,1,0,0,243,45,win
16,4,0,0,0,204,43,lose
17,1,1,1,0,177,56,win
38,3,0,0,0,264,64,win
11,0,0,0,0,194,66,lose
15,7,0,0,0,183,37,lose
57,4,0,0,2,237,56,win
21,4,1,0,0,242,42,win
42,6,0,1,1,240,53,win
23,7,0,0,0,236,61,lose
43,3,0,0,0,230,64,win
16,3,0,0,0,211,49,lose
15,5,0,1,0,186,40,win
18,1,0,0,0,221,36,win
15,18,1,0,0,242,52,win
16,1,0,0,0,205,52,lose
15,0,0,0,0,152,36,lose
89,4,1,0,0,211,49,win
18,1,1,0,0,198,71,lose
16,1,0,1,0,222,64,win
18,3,0,0,0,230,35,lose
16,0,1,0,0,207,32,lose
16,1,0,1,0,174,48,lose
14,2,0,0,0,221,57,lose
20,6,0,0,0,219,46,win
21,0,1,0,0,161,42,win
15,1,0,0,0,195,64,lose
15,5,0,0,0,250,60,win
15,4,1,0,0,221,51,lose
16,2,1,0,0,212,64,win
15,1,0,1,0,168,57,win
44,1,0,1,0,211,54,win
16,3,0,0,0,216,52,win
16,2,0,0,0,220,52,lose
12,1,0,1,0,200,59,win
16,1,0,1,0,219,29,win
12,3,0,1,0,180,44,lose
13,1,1,0,0,210,48,lose
16,2,1,0,0,223,51,lose
14,3,0,0,0,234,53,lose
11,7,1,0,0,244,58,win
13,0,1,1,0,231,49,lose
20,6,1,0,1,229,48,win
16,2,1,0,0,233,52,win
15,2,0,0,0,242,39,lose
15,0,0,0,0,222,36,lose
20,0,0,0,0,236,32,win
20,4,1,0,0,251,56,lose
17,4,0,0,0,209,44,lose
19,4,1,0,0,197,48,win
16,1,1,0,0,171,55,win
22,0,1,0,0,227,44,win
18,3,0,0,0,259,48,win
44,1,1,0,0,209,37,win
11,1,1,0,0,214,47,lose
16,5,0,0,0,174,54,lose
21,2,1,1,0,246,44,win
16,3,0,1,0,250,48,lose
36,1,0,1,0,220,65,win
16,3,0,0,0,244,40,lose
18,1,0,0,0,185,43,lose
14,0,0,0,0,229,56,win
16,3,1,0,0,204,44,lose
13,1,1,0,0,207,56,lose
17,3,1,0,0,210,68,lose
15,3,1,0,0,210,53,win
13,1,1,0,0,203,45,lose
16,4,0,0,0,165,46,lose
12,2,1,1,0,249,56,win
18,2,0,0,0,225,48,lose
57,2,0,1,0,207,64,win
8,1,0,0,0,197,52,lose
37,1,0,0,0,162,71,win
14,1,0,0,0,172,43,lose
15,5,0,0,0,217,38,win
15,2,0,0,0,212,67,lose
13,0,0,1,0,215,63,lose
18,3,1,0,0,208,51,lose
18,3,1,0,0,211,59,win
11,0,0,0,0,195,48,lose
20,12,0,0,0,215,60,win
16,4,1,0,0,174,50,lose
14,4,0,0,1,219,45,win
51,3,0,0,0,157,40,lose
18,4,1,1,0,236,67,win
12,5,1,0,0,250,56,win
15,2,1,1,0,202,58,lose
15,2,0,0,0,210,64,lose
20,4,0,0,0,217,55,win
43,3,0,0,0,222,48,lose
14,3,0,0,0,232,48,win
18,1,0,1,0,186,51,win
35,4,1,1,0,208,41,win
15,5,0,1,0,202,41,lose
9,3,1,0,0,211,59,lose
10,0,1,1,3,223,52,win
38,0,1,1,0,229,56,lose
18,1,1,0,0,247,44,lose
59,1,0,1,0,225,58,win
13,1,1,0,0,178,46,lose
15,0,0,0,1,207,39,lose
15,6,1,0,0,188,40,lose
18,2,0,0,0,173,38,win
14,3,0,0,0,196,39,lose
28,1,0,0,0,179,55,lose
14,0,0,0,0,151,44,lose
15,6,0,0,0,209,39,lose
18,2,0,0,0,222,60,lose
15,2,0,0,0,195,39,win
23,2,0,0,0,249,54,win
16,2,0,0,0,207,51,lose
16,2,0,0,0,225,50,win
18,6,1,0,0,165,38,win
16,2,0,0,0,200,54,lose
14,4,0,0,0,232,47,lose
39,1,0,0,0,201,53,lose
18,4,0,0,1,202,72,win
12,5,0,0,0,209,51,win
36,3,0,0,0,259,74,win
16,3,0,0,1,198,52,win
14,2,1,0,0,205,47,win
15,1,0,0,0,234,65,win
15,2,1,0,0,211,45,win
20,5,0,0,0,232,64,lose
9,8,1,0,0,198,39,lose
14,1,0,0,0,228,44,win
17,0,0,0,0,162,44,lose
21,6,0,0,1,210,44,lose
16,3,0,0,0,225,38,lose
46,6,1,0,0,229,59,win
16,1,0,0,0,205,55,lose
15,2,0,0,0,260,44,win
17,4,0,0,0,239,56,win
17,3,1,1,0,200,62,win
15,7,0,1,0,234,56,win
16,2,0,0,0,236,52,lose
17,1,0,1,0,217,61,lose
19,6,0,0,0,196,47,lose
16,2,1,0,0,224,56,lose
35,4,0,0,0,179,62,win
14,2,0,0,0,221,29,lose
14,4,1,1,0,223,50,win
16,3,0,0,0,248,48,win
21,6,0,0,0,221,58,lose
16,0,0,0,0,232,52,win
11,0,1,0,0,202,39,lose
20,1,1,0,0,233,59,win
18,4,1,0,0,233,46,win
16,4,0,1,0,189,47,lose
19,4,0,1,0,224,56,lose
14,3,1,0,0,193,56,win
14,0,1,0,0,210,44,lose
15,5,0,0,0,199,56,lose
38,4,0,1,0,223,58,lose
16,2,0,0,0,214,40,win
13,5,1,0,0,196,48,lose
46,3,0,0,0,222,51,win
15,1,0,0,0,235,37,lose
16,4,0,0,0,241,54,lose
24,3,0,0,0,240,50,lose
14,3,0,0,0,200,60,lose
17,2,0,0,0,185,32,lose
16,3,1,1,0,218,48,win
17,4,0,0,0,204,43,lose
13,0,0,0,0,223,40,lose
13,3,0,0,0,216,44,lose
17,7,1,1,0,187,58,lose
38,6,1,0,0,205,48,win
17,1,0,1,0,245,52,win
89,3,0,1,0,202,52,lose
41,1,1,0,0,198,52,win
17,5,1,0,0,237,45,win
16,1,1,0,0,245,44,win
17,3,0,1,1,220,45,win
14,2,0,1,0,234,42,win
40,4,0,0,0,238,56,win
15,3,0,1,0,199,40,win
19,4,0,0,0,216,44,lose
16,3,1,0,0,204,58,lose
17,4,1,0,0,227,52,lose
16,3,0,0,0,222,67,win
31,5,1,0,0,241,65,win
39,1,0,0,0,223,52,win
21,5,1,0,0,231,55,lose
17,2,0,0,0,204,52,lose
44,1,1,0,0,227,68,win
16,1,0,0,0,256,48,win
19,2,0,1,0,253,44,lose
18,1,0,0,0,215,52,win
11,3,0,1,1,192,52,win
57,3,0,0,0,184,47,lose
12,3,1,0,0,220,50,win
16,2,0,0,0,212,48,lose
14,0,0,0,0,200,46,lose
17,2,0,0,0,231,44,win
45,3,1,0,0,196,48,win
15,1,0,0,0,221,48,win
14,1,0,1,1,229,53,lose
16,3,1,0,0,206,60,win
15,4,0,0,0,193,40,lose
15,2,1,0,0,202,48,win
17,2,0,0,0,241,64,lose
16,1,0,0,0,218,48,win
43,2,0,0,0,229,48,win
14,4,0,0,0,200,60,lose
37,15,0,0,0,198,36,win
16,3,1,0,0,201,51,lose
18,3,0,0,0,197,61,lose
18,3,0,0,0,225,60,win
17,1,1,0,0,236,55,lose
13,4,0,0,0,239,40,win
11,0,1,0,0,181,68,win
16,1,0,0,0,219,44,win
38,4,1,0,0,209,50,win
15,0,0,1,0,213,56,win
14,4,0,0,0,201,60,lose
15,0,0,1,0,199,47,lose
15,1,0,0,0,201,32,lose
20,2,1,1,0,196,54,win
13,5,0,0,0,204,64,lose
39,3,1,0,0,251,76,lose
46,0,0,0,0,218,37,lose
40,0,0,0,0,230,68,win
120,2,0,0,0,211,44,lose
17,2,0,0,0,216,60,win
16,1,0,0,0,203,66,win
10,1,1,0,0,219,48,win
41,6,1,0,0,187,46,lose
11,1,1,1,1,222,48,win
11,1,0,0,0,182,52,win
16,10,0,0,0,227,47,win
21,3,0,0,0,237,36,lose
16,2,0,0,0,201,48,lose
16,6,0,0,0,216,42,win
17,4,0,0,0,232,54,win
16,3,0,0,0,210,60,win
18,2,0,0,0,260,47,lose
15,0,0,0,0,205,36,lose
15,2,0,0,0,213,19,lose
14,4,0,0,0,234,51,win
33,2,0,0,0,192,52,win
17,3,0,0,0,170,67,lose
11,0,0,0,0,201,56,lose
16,5,0,1,0,232,59,win
19,4,0,0,0,229,52,win
15,3,0,0,0,210,31,lose
15,3,0,1,0,231,51,win
68,2,0,0,0,204,41,win
17,2,0,1,0,242,48,lose
15,4,0,1,1,204,47,win
12,4,0,0,0,200,43,lose
19,1,1,0,0,209,41,lose
21,1,1,0,0,228,42,win
16,2,1,0,0,221,57,win
49,2,0,0,0,200,72,win
20,2,0,0,0,235,45,lose
19,0,0,0,1,180,44,lose
10,3,0,0,0,230,42,lose
14,1,0,1,1,213,45,lose
17,2,1,0,0,217,60,win
24,1,1,0,0,207,44,win
42,2,1,0,0,226,57,win
20,0,0,0,0,175,40,lose
20,4,0,0,0,198,45,lose
11,2,0,1,0,178,73,lose
26,3,0,0,0,190,45,lose
18,1,0,0,0,225,39,win
14,6,0,1,0,234,48,lose
18,3,1,0,0,205,53,lose
34,6,0,1,0,221,57,win
17,2,1,0,2,247,63,win
15,2,1,0,0,193,55,lose
23,1,1,0,0,204,45,lose
45,4,0,0,0,240,53,lose
11,1,0,0,0,216,56,lose
20,0,0,0,0,249,68,win
13,1,0,0,0,198,37,win
19,4,0,0,0,243,36,win
50,1,0,0,0,214,63,lose
18,3,1,0,0,229,60,win
15,3,0,0,0,222,63,win
16,3,1,0,0,232,44,win
34,1,0,1,0,215,68,lose
37,1,1,0,0,174,56,win
15,5,0,0,0,209,41,lose
14,1,1,0,0,220,40,lose
19,3,0,0,0,226,52,win
16,1,0,1,0,211,40,win
15,0,0,0,0,204,35,lose
19,4,0,0,0,232,41,win
9,1,0,0,0,228,52,lose
14,4,1,0,0,247,63,win
16,3,1,0,0,245,40,win
17,4,1,0,0,235,50,lose
17,1,1,0,0,232,66,win
34,2,0,0,0,195,42,win
16,2,0,0,0,234,57,lose
36,4,1,0,0,208,59,win
16,2,0,1,0,216,52,lose
47,3,1,0,0,179,48,win
17,5,0,1,0,257,56,lose
30,4,1,0,0,233,60,win
12,1,0,0,0,204,56,lose
18,3,0,0,0,208,32,lose
16,5,0,0,0,235,40,win
17,3,1,0,0,235,67,lose
17,11,1,0,0,231,52,win
21,4,1,0,0,230,40,win
16,3,1,0,0,236,32,win
16,2,1,0,0,200,48,win
15,1,1,1,1,244,48,win
18,17,0,0,0,270,43,win
16,8,0,0,0,243,50,lose
13,3,0,0,0,206,65,lose
18,3,1,0,0,229,40,lose
17,4,0,0,0,206,48,lose
29,3,0,0,0,208,59,lose
17,1,0,0,0,215,48,lose
16,3,1,0,0,228,63,lose
17,3,1,0,0,236,44,win
17,2,1,1,0,191,49,win
12,17,1,0,0,238,46,lose
26,3,0,0,0,207,56,lose
13,2,1,0,0,201,43,win
15,2,0,0,0,228,40,lose
12,2,0,0,0,214,64,lose
20,1,1,1,0,221,56,win
17,4,0,0,0,235,42,win
19,3,0,0,0,236,42,lose
16,2,0,0,0,228,63,win
18,2,1,0,0,214,40,win
15,4,0,0,0,243,50,win
29,3,0,0,0,214,36,lose
12,3,0,0,0,199,48,lose
15,7,0,0,0,201,42,win
15,3,0,0,0,217,40,win
18,4,1,0,0,226,60,win
30,5,0,0,0,167,47,lose
15,1,1,0,0,218,64,win
13,0,0,1,0,194,74,win
19,3,1,0,0,222,32,lose
11,4,1,0,0,244,52,win
13,2,0,0,0,90,30,lose
20,1,0,0,0,202,40,lose
16,3,0,0,0,211,47,win
18,1,0,0,1,223,60,win
18,2,0,0,0,211,39,lose
17,3,1,0,0,228,48,win
15,2,0,0,0,242,67,win
10,3,1,0,0,181,60,win
16,2,1,0,0,217,73,lose
48,1,0,0,0,211,60,win
12,4,1,0,0,180,49,win
40,4,0,0,0,214,52,lose
19,3,0,0,0,224,35,win
17,2,0,0,0,247,57,lose
11,0,1,1,0,222,52,win
38,1,0,0,0,196,48,lose
16,2,1,1,0,246,64,win
20,3,0,0,0,209,36,win
16,5,0,0,0,218,36,lose
16,3,0,1,0,198,52,win
13,3,0,0,0,193,42,win
17,3,0,0,0,244,50,lose
18,0,1,0,0,228,44,win
16,3,0,0,0,244,66,lose
16,3,1,0,0,191,64,win
16,4,0,0,0,196,51,win
18,5,0,0,0,217,41,win
14,1,0,0,0,194,55,lose
17,2,0,0,0,176,62,win
21,2,1,0,0,203,56,win
15,4,1,0,0,208,45,win
46,4,0,0,0,215,60,win
16,2,0,0,0,200,45,lose
12,3,0,1,2,215,36,lose
17,3,0,0,0,214,56,lose
19,3,0,0,0,240,28,lose
20,2,0,0,0,229,48,lose
19,5,0,0,0,227,47,win
19,2,1,0,0,236,49,win
12,4,1,0,0,246,52,lose
16,1,0,0,0,229,56,win
30,3,1,0,0,228,63,win
18,2,1,0,0,239,53,win
18,4,0,0,0,243,51,win
18,1,1,1,0,186,71,lose
16,0,0,0,0,175,52,lose
58,2,0,0,0,209,41,win
34,1,0,0,0,221,67,lose
13,2,0,0,0,235,38,win
15,6,1,0,0,201,59,lose
16,6,1,1,0,212,56,win
16,4,1,0,0,198,44,win
16,4,0,0,0,216,43,win
42,5,0,0,0,192,48,lose
20,4,1,0,0,242,35,win
14,1,0,1,0,243,45,lose
15,1,1,1,0,201,53,win
14,4,0,0,0,183,44,win
18,2,0,0,0,215,37,lose
16,6,0,0,0,198,20,lose
15,3,0,0,0,254,48,win
13,8,0,0,0,206,40,win
22,2,1,0,0,219,60,win
16,2,0,0,0,200,47,lose
13,0,0,0,0,191,59,lose
16,3,0,0,0,206,18,lose
39,2,0,0,0,239,55,win
15,5,1,0,0,221,51,lose
16,7,0,1,0,235,62,win
19,0,0,0,0,184,47,lose
17,2,0,1,1,250,45,win
14,3,1,0,0,218,56,lose
12,2,0,0,0,222,50,win
11,4,0,0,0,222,59,lose
13,2,0,0,0,194,43,lose
13,6,0,0,0,223,40,lose
25,2,0,0,0,233,39,win
19,2,0,0,0,204,36,win
19,1,1,0,0,233,32,win
15,0,0,0,0,255,44,win
15,1,0,0,0,248,32,win
17,3,0,0,0,236,49,lose
19,2,0,0,0,222,34,lose
15,3,1,0,0,205,55,win
14,1,1,0,0,199,36,lose
22,4,0,0,0,264,51,win
11,3,0,0,0,206,40,lose
37,1,1,0,0,216,35,lose
12,1,1,0,0,232,57,win
15,4,1,1,0,225,72,win
13,1,0,0,0,173,49,lose
16,3,1,0,0,239,42,lose
16,2,0,0,0,249,71,win
17,4,0,0,0,272,46,win
33,2,1,0,0,240,68,win
14,1,1,1,1,196,56,win
17,1,1,0,0,199,48,win
19,5,1,0,0,227,44,win
14,2,1,0,0,220,60,lose
19,5,0,0,0,234,52,win
16,2,0,0,0,225,60,win
18,3,0,0,0,223,49,lose
12,1,0,1,0,230,56,lose
20,6,0,0,0,254,79,win
21,2,1,0,0,221,40,win
16,7,1,1,0,210,64,win
12,0,1,0,0,237,63,win
18,1,1,0,0,211,51,lose
16,1,0,0,0,201,46,win
16,7,0,1,0,238,64,win
12,2,0,0,0,177,46,lose
48,4,1,0,0,249,65,win
15,4,0,0,0,219,44,lose
11,2,0,1,0,221,56,win
18,2,0,1,1,268,51,win
12,2,0,0,0,215,45,lose
15,6,1,0,0,244,64,win
16,3,0,0,0,215,49,lose
17,2,0,0,0,185,54,lose
15,1,1,0,0,225,43,lose
17,4,1,0,0,223,49,win
16,3,0,1,0,220,58,win
17,2,0,0,0,186,30,lose
15,3,1,0,0,222,64,lose
18,3,1,0,0,227,48,lose
14,4,1,1,0,233,63,win
30,3,1,0,0,208,51,lose
18,3,0,0,0,245,41,lose
18,5,1,1,0,235,43,lose
16,4,0,0,0,192,40,win
17,3,0,0,0,224,68,lose
15,5,1,0,0,218,40,win
18,2,0,0,0,218,65,lose
19,2,1,0,0,238,64,win
18,1,1,0,0,235,61,win
11,3,0,0,0,216,49,lose
32,3,0,0,0,231,52,lose
16,6,0,0,0,222,61,win
15,4,0,0,0,249,44,lose
16,2,0,0,0,207,49,win
56,3,1,1,0,221,56,win
15,2,0,0,0,233,37,win
12,0,0,0,0,205,42,lose
14,6,0,0,0,216,40,win
20,4,1,0,0,214,48,win
28,3,0,0,0,232,52,lose
14,2,0,0,0,208,52,lose
17,3,0,0,0,162,44,lose
15,5,0,0,0,230,57,lose
15,6,1,0,0,222,68,win
18,2,0,0,0,211,40,lose
36,1,1,0,0,221,66,lose
17,4,0,0,0,197,52,win
15,3,0,0,0,217,60,lose
46,2,0,0,0,193,52,lose
19,1,1,0,0,218,54,lose
40,3,0,0,0,179,32,lose
15,5,0,0,0,251,51,win
16,1,0,0,0,212,41,win
15,4,0,0,0,209,38,win
14,2,0,0,0,204,48,lose
17,4,1,0,0,199,62,win
18,0,0,0,0,238,29,lose
9,1,0,0,0,226,56,win
11,2,1,1,0,208,64,win
13,2,0,0,0,205,60,win
40,3,0,0,0,263,61,win
18,1,0,0,0,206,48,lose
44,2,1,0,0,222,55,lose
17,5,1,0,0,202,52,win
17,1,0,0,0,195,44,lose
22,2,0,0,0,213,55,lose
19,3,1,1,1,210,51,win
19,1,0,0,0,250,55,win
16,3,0,0,0,256,44,lose
14,1,0,0,0,222,60,lose
42,4,0,1,1,242,39,win
15,5,1,0,0,207,55,win
25,6,0,1,0,267,52,win
14,2,0,0,0,200,48,lose
35,2,1,0,0,214,45,lose
17,6,0,0,0,183,72,lose
18,8,0,0,0,232,36,lose
13,3,0,0,0,228,53,lose
16,1,0,0,0,209,46,lose
16,25,0,0,0,252,48,lose
38,4,0,0,0,218,55,win
14,1,0,0,0,201,68,lose
46,3,1,1,0,193,59,win
9,3,0,1,0,237,52,lose
17,2,1,0,0,224,50,win
92,6,0,0,0,214,63,win
10,4,1,0,1,251,49,win
16,3,0,1,0,264,61,win
15,5,0,1,0,209,68,win
15,2,0,0,0,212,56,lose
115,3,0,1,1,260,55,win
15,2,0,0,0,224,47,lose
16,1,1,1,0,220,47,win
37,6,0,0,0,217,57,lose
51,2,0,0,0,172,47,lose
17,5,1,1,0,228,60,win
15,6,0,0,0,236,53,lose
23,0,0,0,0,258,60,win
20,1,1,0,0,222,32,lose
17,3,0,0,0,224,56,win
13,1,0,0,0,226,42,lose
35,0,0,0,0,211,43,lose
16,4,0,0,0,257,64,lose
16,2,0,0,0,196,51,win
12,1,0,0,0,185,64,win
18,2,0,0,0,220,43,lose
12,1,0,0,0,206,64,lose
14,5,0,0,0,191,52,win
16,4,0,0,0,176,45,lose
18,5,0,0,0,215,52,lose
15,2,0,0,0,156,36,lose
16,3,0,0,0,221,46,win
13,3,1,1,0,203,51,win
15,1,0,0,1,194,40,win
13,1,0,0,0,221,35,lose
19,2,1,0,0,227,59,win
20,3,1,0,0,196,27,lose
17,11,1,0,0,236,57,win
23,4,0,0,0,247,64,lose
17,0,0,0,0,171,33,win
9,1,1,1,0,245,52,win
17,1,0,0,0,263,32,lose
17,7,1,0,0,238,40,win
37,4,1,0,0,220,52,lose
15,7,0,0,0,196,55,lose
18,0,1,0,0,192,52,win
16,5,0,0,0,203,51,lose
15,1,0,0,0,201,38,lose
16,6,1,0,0,204,46,win
13,3,1,0,0,189,46,lose
15,0,0,0,0,198,60,lose
41,4,0,0,0,201,40,win
15,4,0,0,0,196,64,lose
36,6,1,0,0,264,60,win
17,3,0,0,0,218,42,lose
10,0,0,0,0,198,47,lose
40,3,0,0,0,224,32,lose
18,4,1,0,0,214,43,win
16,3,0,0,0,175,48,lose
12,3,1,0,0,215,63,win
19,3,0,0,0,171,44,lose
105,0,0,0,0,211,39,lose
14,3,1,1,0,208,64,lose
16,4,1,0,0,201,60,lose
11,2,0,0,0,198,48,lose
17,5,0,0,0,217,48,lose
19,1,0,0,0,226,44,lose
20,13,0,0,0,206,40,win
34,4,0,0,0,202,39,lose
17,3,0,1,0,206,29,win
15,3,0,0,0,207,60,win
19,4,0,0,0,211,41,lose
16,1,0,0,0,192,45,lose
15,2,0,1,0,239,43,win
12,0,0,0,0,186,40,lose
43,5,0,0,0,233,42,win
48,7,0,0,0,198,34,win
38,5,1,0,0,203,62,win
18,3,0,0,0,209,49,lose
18,4,0,0,0,215,50,win
15,4,1,0,0,222,48,lose
14,5,0,0,0,198,44,lose
15,4,1,0,0,246,41,lose
18,3,0,0,0,238,40,lose
15,1,0,0,0,187,56,win
13,1,0,1,0,219,44,lose
21,5,1,0,0,206,64,win
17,2,0,0,0,201,32,lose
39,5,1,1,0,225,52,lose
44,6,0,0,0,210,45,win
16,3,1,0,0,266,60,win
20,6,0,0,0,225,44,lose
15,4,0,0,0,222,43,lose
18,3,0,0,0,219,33,lose
18,4,1,1,0,210,41,lose
12,3,0,0,0,223,56,lose
18,3,0,0,0,207,67,lose
9,2,0,0,0,240,58,lose
14,2,0,0,0,215,59,win
11,4,0,1,1,237,57,win
40,5,0,1,1,243,39,win
36,4,1,0,0,237,42,win
37,4,1,0,0,210,41,lose
84,3,0,0,0,163,49,win
15,5,0,0,0,194,44,lose
14,3,1,0,0,206,36,win
18,2,0,0,0,203,58,lose
12,2,0,0,0,221,45,win
14,1,0,0,0,217,59,win
17,3,1,0,0,238,44,win
16,4,1,0,0,220,56,win
15,3,1,0,0,192,64,win
13,1,1,0,0,243,57,win
43,8,0,0,0,196,44,lose
16,7,1,0,0,226,64,lose
18,1,0,0,0,203,43,lose
42,0,0,0,0,198,31,lose
15,3,0,0,0,204,46,win
16,1,0,0,0,230,36,lose
17,3,1,0,0,209,48,lose
20,3,1,1,0,218,48,win
15,3,1,0,0,251,60,lose
15,1,0,0,0,228,33,lose
18,4,1,1,0,198,68,win
15,0,0,0,0,230,60,win
19,3,0,0,0,199,50,lose
16,3,1,0,0,224,56,lose
40,1,1,0,0,246,42,win
37,5,0,0,0,199,47,lose
38,4,0,1,0,202,44,win
17,4,1,1,1,268,44,win
16,6,0,0,0,203,29,win
13,4,0,0,0,208,47,win
18,2,1,0,0,229,40,win
19,0,1,0,0,204,56,lose
13,3,1,0,0,239,44,win
17,1,1,0,0,232,37,lose
15,7,0,0,0,224,47,lose
17,2,0,0,0,173,37,lose
66,2,0,1,0,225,24,lose
15,2,0,0,0,213,51,lose
18,1,0,0,0,201,43,lose
16,3,1,0,0,242,62,win
17,2,0,0,0,203,44,lose
41,2,0,0,0,228,37,lose
16,2,0,0,0,205,40,lose
21,0,0,1,0,204,44,win
19,1,0,0,0,228,40,win
55,2,0,0,0,230,23,lose
13,1,0,0,0,200,44,lose
18,3,0,0,0,202,44,win
17,3,0,0,0,215,51,win
132,0,0,0,3,250,51,win
18,2,1,0,0,232,61,lose
15,10,0,1,0,231,60,win
15,6,0,0,0,210,52,lose
15,3,1,1,0,233,62,win
92,3,1,0,0,249,44,win
18,5,1,0,1,201,52,win
16,1,0,1,0,189,53,win
14,3,1,0,0,218,66,lose
51,3,0,0,0,213,47,win
21,3,1,0,0,187,52,win
15,2,1,1,0,209,48,lose
19,4,1,0,0,208,46,win
17,3,0,1,0,232,48,win
15,2,0,1,0,199,64,lose
23,3,1,0,0,212,60,win
41,1,0,0,0,246,54,win
17,3,0,0,0,227,56,lose
12,4,1,0,0,184,48,lose
16,1,0,1,0,190,45,win
13,3,0,0,0,185,51,win
14,1,1,0,0,198,58,lose
18,1,0,0,0,241,36,lose
15,4,0,0,0,214,48,win
93,4,0,0,0,228,36,lose
14,2,0,0,0,254,59,lose
18,5,0,1,1,206,35,win
16,4,1,0,0,230,62,win
17,4,0,0,1,245,47,win
8,1,0,0,0,255,48,win
15,2,0,0,0,184,28,win
39,3,1,0,0,180,51,lose
13,2,1,0,0,213,47,lose
13,2,0,0,1,213,49,lose
38,3,0,0,0,211,36,lose
13,2,0,0,0,250,45,win
16,1,1,0,0,233,36,win
36,4,0,0,0,205,48,win
16,3,1,0,0,198,49,win
17,4,0,0,0,230,64,lose
10,8,0,0,0,218,60,lose
20,1,0,1,0,232,40,lose
37,3,1,0,0,199,39,win
16,2,1,0,0,228,57,win
17,4,0,0,0,183,46,lose
46,8,1,0,0,236,60,lose
14,5,0,0,0,208,44,lose
18,2,1,0,0,215,44,win
17,5,1,0,0,217,44,win
27,3,0,0,0,179,55,lose
35,1,1,1,0,198,60,lose
38,0,0,0,0,232,64,win
18,2,0,0,0,228,50,win
16,2,0,1,0,210,48,win
16,1,0,0,0,222,52,lose
11,2,1,0,0,236,72,win
19,1,0,0,0,244,36,win
12,6,0,0,0,193,52,win
15,0,0,0,0,225,56,lose
87,3,1,0,1,231,46,win
16,5,1,0,0,229,53,win
36,1,0,0,0,236,47,lose
15,3,0,0,0,222,56,win
11,0,1,0,0,236,72,win
44,9,1,0,0,207,48,win
15,3,0,0,0,226,47,win
17,19,0,0,0,243,57,lose
31,2,0,1,0,203,64,win
15,3,0,0,0,240,48,win
17,2,0,0,0,216,60,win
51,2,1,0,0,196,60,lose
18,3,0,0,0,198,58,lose
14,5,1,0,0,233,40,lose
17,3,0,0,0,210,44,lose
23,3,0,0,0,195,73,lose
17,3,1,1,0,220,55,win
14,2,1,0,0,228,68,win
15,5,0,0,0,207,52,win
35,2,0,0,0,206,52,win
12,4,1,0,0,217,43,win
18,4,0,0,0,220,42,lose
14,6,0,0,0,200,48,win
41,2,0,0,0,200,48,win
17,3,0,0,0,168,67,win
16,3,1,0,0,219,47,win
23,4,0,1,1,189,47,lose
13,3,0,0,0,184,40,lose
19,1,1,1,0,186,67,win
141,1,0,1,0,199,55,win
221,1,0,0,0,172,32,lose
18,1,1,0,0,245,44,lose
16,1,0,0,0,199,44,win
11,3,0,0,0,207,57,win
50,5,1,0,0,195,50,win
23,5,0,0,0,214,39,lose
17,3,0,1,1,227,56,lose
27,5,0,0,0,204,49,lose
41,3,0,1,0,207,52,lose
16,3,0,1,0,202,52,lose
61,3,0,0,0,233,52,win
64,3,1,0,0,225,41,win
36,3,0,0,0,229,43,lose
17,3,0,0,0,215,61,lose
