WardsPlaced,WardsDestroyed,Dragons,Heralds,TowersDestroyed,TotalMinionsKilled,TotalJungleMinionsKilled,Win
16,2,0,0,0,214,40,1
13,5,1,0,0,196,48,0
46,3,0,0,0,222,51,1
15,1,0,0,0,235,37,0
16,4,0,0,0,241,54,0
24,3,0,0,0,240,50,0
14,3,0,0,0,200,60,0
17,2,0,0,0,185,32,0
16,3,1,1,0,218,48,1
17,4,0,0,0,204,43,0
13,0,0,0,0,223,40,0
13,3,0,0,0,216,44,0
17,7,1,1,0,187,58,0
38,6,1,0,0,205,48,1
17,1,0,1,0,245,52,1
89,3,0,1,0,202,52,0
41,1,1,0,0,198,52,1
17,5,1,0,0,237,45,1
16,1,1,0,0,245,44,1
17,3,0,1,1,220,45,1
14,2,0,1,0,234,42,1
40,4,0,0,0,238,56,1
15,3,0,1,0,199,40,1
19,4,0,0,0,216,44,0
16,3,1,0,0,204,58,0
17,4,1,0,0,227,52,0
16,3,0,0,0,222,67,1
31,5,1,0,0,241,65,1
39,1,0,0,0,223,52,1
21,5,1,0,0,231,55,0
17,2,0,0,0,204,52,0
44,1,1,0,0,227,68,1
16,1,0,0,0,256,48,1
19,2,0,1,0,253,44,0
18,1,0,0,0,215,52,1
11,3,0,1,1,192,52,1
57,3,0,0,0,184,47,0
12,3,1,0,0,220,50,1
16,2,0,0,0,212,48,0
14,0,0,0,0,200,46,0
17,2,0,0,0,231,44,1
45,3,1,0,0,196,48,1
15,1,0,0,0,221,48,1
14,1,0,1,1,229,53,0
16,3,1,0,0,206,60,1
15,4,0,0,0,193,40,0
15,2,1,0,0,202,48,1
17,2,0,0,0,241,64,0
16,1,0,0,0,218,48,1
43,2,0,0,0,229,48,1
14,4,0,0,0,200,60,0
37,15,0,0,0,198,36,1
16,3,1,0,0,201,51,0
18,3,0,0,0,197,61,0
18,3,0,0,0,225,60,1
17,1,1,0,0,236,55,0
13,4,0,0,0,239,40,1
11,0,1,0,0,181,68,1
16,1,0,0,0,219,44,1
38,4,1,0,0,209,50,1
15,0,0,1,0,213,56,1
14,4,0,0,0,201,60,0
15,0,0,1,0,199,47,0
15,1,0,0,0,201,32,0
20,2,1,1,0,196,54,1
13,5,0,0,0,204,64,0
39,3,1,0,0,251,76,0
46,0,0,0,0,218,37,0
40,0,0,0,0,230,68,1
120,2,0,0,0,211,44,0
17,2,0,0,0,216,60,1
16,1,0,0,0,203,66,1
10,1,1,0,0,219,48,1
41,6,1,0,0,187,46,0
11,1,1,1,1,222,48,1
11,1,0,0,0,182,52,1
16,10,0,0,0,227,47,1
21,3,0,0,0,237,36,0
16,2,0,0,0,201,48,0
16,6,0,0,0,216,42,1
17,4,0,0,0,232,54,1
16,3,0,0,0,210,60,1
18,2,0,0,0,260,47,0
15,0,0,0,0,205,36,0
15,2,0,0,0,213,19,0
14,4,0,0,0,234,51,1
33,2,0,0,0,192,52,1
17,3,0,0,0,170,67,0
11,0,0,0,0,201,56,0
16,5,0,1,0,232,59,1
19,4,0,0,0,229,52,1
15,3,0,0,0,210,31,0
15,3,0,1,0,231,51,1
68,2,0,0,0,204,41,1
17,2,0,1,0,242,48,0
15,4,0,1,1,204,47,1
12,4,0,0,0,200,43,0
19,1,1,0,0,209,41,0
21,1,1,0,0,228,42,1
16,2,1,0,0,221,57,1
49,2,0,0,0,200,72,1
20,2,0,0,0,235,45,0
19,0,0,0,1,180,44,0
10,3,0,0,0,230,42,0
14,1,0,1,1,213,45,0
17,2,1,0,0,217,60,1
24,1,1,0,0,207,44,1
42,2,1,0,0,226,57,1
20,0,0,0,0,175,40,0
20,4,0,0,0,198,45,0
11,2,0,1,0,178,73,0
26,3,0,0,0,190,45,0
18,1,0,0,0,225,39,1
14,6,0,1,0,234,48,0
18,3,1,0,0,205,53,0
34,6,0,1,0,221,57,1
17,2,1,0,2,247,63,1
15,2,1,0,0,193,55,0
23,1,1,0,0,204,45,0
45,4,0,0,0,240,53,0
11,1,0,0,0,216,56,0
20,0,0,0,0,249,68,1
13,1,0,0,0,198,37,1
19,4,0,0,0,243,36,1
50,1,0,0,0,214,63,0
18,3,1,0,0,229,60,1
15,3,0,0,0,222,63,1
16,3,1,0,0,232,44,1
34,1,0,1,0,215,68,0
37,1,1,0,0,174,56,1
15,5,0,0,0,209,41,0
14,1,1,0,0,220,40,0
19,3,0,0,0,226,52,1
16,1,0,1,0,211,40,1
15,0,0,0,0,204,35,0
19,4,0,0,0,232,41,1
9,1,0,0,0,228,52,0
14,4,1,0,0,247,63,1
16,3,1,0,0,245,40,1
17,4,1,0,0,235,50,0
17,1,1,0,0,232,66,1
34,2,0,0,0,195,42,1
16,2,0,0,0,234,57,0
36,4,1,0,0,208,59,1
16,2,0,1,0,216,52,0
47,3,1,0,0,179,48,1
17,5,0,1,0,257,56,0
30,4,1,0,0,233,60,1
12,1,0,0,0,204,56,0
18,3,0,0,0,208,32,0
16,5,0,0,0,235,40,1
17,3,1,0,0,235,67,0
17,11,1,0,0,231,52,1
21,4,1,0,0,230,40,1
16,3,1,0,0,236,32,1
16,2,1,0,0,200,48,1
15,1,1,1,1,244,48,1
18,17,0,0,0,270,43,1
16,8,0,0,0,243,50,0
13,3,0,0,0,206,65,0
18,3,1,0,0,229,40,0
17,4,0,0,0,206,48,0
29,3,0,0,0,208,59,0
17,1,0,0,0,215,48,0
16,3,1,0,0,228,63,0
17,3,1,0,0,236,44,1
17,2,1,1,0,191,49,1
12,17,1,0,0,238,46,0
26,3,0,0,0,207,56,0
13,2,1,0,0,201,43,1
15,2,0,0,0,228,40,0
12,2,0,0,0,214,64,0
20,1,1,1,0,221,56,1
17,4,0,0,0,235,42,1
19,3,0,0,0,236,42,0
16,2,0,0,0,228,63,1
18,2,1,0,0,214,40,1
15,4,0,0,0,243,50,1
29,3,0,0,0,214,36,0
12,3,0,0,0,199,48,0
15,7,0,0,0,201,42,1
15,3,0,0,0,217,40,1
18,4,1,0,0,226,60,1
30,5,0,0,0,167,47,0
15,1,1,0,0,218,64,1
13,0,0,1,0,194,74,1
19,3,1,0,0,222,32,0
11,4,1,0,0,244,52,1
13,2,0,0,0,90,30,0
20,1,0,0,0,202,40,0
16,3,0,0,0,211,47,1
18,1,0,0,1,223,60,1
18,2,0,0,0,211,39,0
17,3,1,0,0,228,48,1
15,2,0,0,0,242,67,1
10,3,1,0,0,181,60,1
16,2,1,0,0,217,73,0
48,1,0,0,0,211,60,1
12,4,1,0,0,180,49,1
40,4,0,0,0,214,52,0
19,3,0,0,0,224,35,1
17,2,0,0,0,247,57,0
11,0,1,1,0,222,52,1
38,1,0,0,0,196,48,0
16,2,1,1,0,246,64,1
20,3,0,0,0,209,36,1
16,5,0,0,0,218,36,0
16,3,0,1,0,198,52,1
13,3,0,0,0,193,42,1
17,3,0,0,0,244,50,0
18,0,1,0,0,228,44,1
16,3,0,0,0,244,66,0
16,3,1,0,0,191,64,1
16,4,0,0,0,196,51,1
18,5,0,0,0,217,41,1
14,1,0,0,0,194,55,0
17,2,0,0,0,176,62,1
21,2,1,0,0,203,56,1
15,4,1,0,0,208,45,1
46,4,0,0,0,215,60,1
16,2,0,0,0,200,45,0
12,3,0,1,2,215,36,0
17,3,0,0,0,214,56,0
19,3,0,0,0,240,28,0
20,2,0,0,0,229,48,0
19,5,0,0,0,227,47,1
19,2,1,0,0,236,49,1
12,4,1,0,0,246,52,0
16,1,0,0,0,229,56,1
30,3,1,0,0,228,63,1
18,2,1,0,0,239,53,1
18,4,0,0,0,243,51,1
18,1,1,1,0,186,71,0
16,0,0,0,0,175,52,0
58,2,0,0,0,209,41,1
34,1,0,0,0,221,67,0
13,2,0,0,0,235,38,1
15,6,1,0,0,201,59,0
16,6,1,1,0,212,56,1
16,4,1,0,0,198,44,1
16,4,0,0,0,216,43,1
42,5,0,0,0,192,48,0
20,4,1,0,0,242,35,1
14,1,0,1,0,243,45,0
15,1,1,1,0,201,53,1
14,4,0,0,0,183,44,1
18,2,0,0,0,215,37,0
16,6,0,0,0,198,20,0
15,3,0,0,0,254,48,1
13,8,0,0,0,206,40,1
22,2,1,0,0,219,60,1
16,2,0,0,0,200,47,0
13,0,0,0,0,191,59,0
16,3,0,0,0,206,18,0
39,2,0,0,0,239,55,1
15,5,1,0,0,221,51,0
16,7,0,1,0,235,62,1
19,0,0,0,0,184,47,0
17,2,0,1,1,250,45,1
14,3,1,0,0,218,56,0
12,2,0,0,0,222,50,1
11,4,0,0,0,222,59,0
13,2,0,0,0,194,43,0
13,6,0,0,0,223,40,0
25,2,0,0,0,233,39,1
19,2,0,0,0,204,36,1
19,1,1,0,0,233,32,1
15,0,0,0,0,255,44,1
15,1,0,0,0,248,32,1
17,3,0,0,0,236,49,0
19,2,0,0,0,222,34,0
15,3,1,0,0,205,55,1
14,1,1,0,0,199,36,0
22,4,0,0,0,264,51,1
11,3,0,0,0,206,40,0
37,1,1,0,0,216,35,0
12,1,1,0,0,232,57,1
15,4,1,1,0,225,72,1
13,1,0,0,0,173,49,0
16,3,1,0,0,239,42,0
16,2,0,0,0,249,71,1
17,4,0,0,0,272,46,1
33,2,1,0,0,240,68,1
14,1,1,1,1,196,56,1
17,1,1,0,0,199,48,1
19,5,1,0,0,227,44,1
14,2,1,0,0,220,60,0
19,5,0,0,0,234,52,1
16,2,0,0,0,225,60,1
18,3,0,0,0,223,49,0
12,1,0,1,0,230,56,0
20,6,0,0,0,254,79,1
21,2,1,0,0,221,40,1
16,7,1,1,0,210,64,1
12,0,1,0,0,237,63,1
18,1,1,0,0,211,51,0
16,1,0,0,0,201,46,1
16,7,0,1,0,238,64,1
12,2,0,0,0,177,46,0
48,4,1,0,0,249,65,1
15,4,0,0,0,219,44,0
11,2,0,1,0,221,56,1
18,2,0,1,1,268,51,1
12,2,0,0,0,215,45,0
15,6,1,0,0,244,64,1
16,3,0,0,0,215,49,0
17,2,0,0,0,185,54,0
15,1,1,0,0,225,43,0
17,4,1,0,0,223,49,1
16,3,0,1,0,220,58,1
17,2,0,0,0,186,30,0
15,3,1,0,0,222,64,0
18,3,1,0,0,227,48,0
14,4,1,1,0,233,63,1
30,3,1,0,0,208,51,0
18,3,0,0,0,245,41,0
18,5,1,1,0,235,43,0
16,4,0,0,0,192,40,1
17,3,0,0,0,224,68,0
15,5,1,0,0,218,40,1
18,2,0,0,0,218,65,0
19,2,1,0,0,238,64,1
18,1,1,0,0,235,61,1
11,3,0,0,0,216,49,0
32,3,0,0,0,231,52,0
16,6,0,0,0,222,61,1
15,4,0,0,0,249,44,0
16,2,0,0,0,207,49,1
56,3,1,1,0,221,56,1
15,2,0,0,0,233,37,1
12,0,0,0,0,205,42,0
14,6,0,0,0,216,40,1
20,4,1,0,0,214,48,1
28,3,0,0,0,232,52,0
14,2,0,0,0,208,52,0
17,3,0,0,0,162,44,0
15,5,0,0,0,230,57,0
15,6,1,0,0,222,68,1
18,2,0,0,0,211,40,0
36,1,1,0,0,221,66,0
17,4,0,0,0,197,52,1
15,3,0,0,0,217,60,0
46,2,0,0,0,193,52,0
19,1,1,0,0,218,54,0
40,3,0,0,0,179,32,0
15,5,0,0,0,251,51,1
16,1,0,0,0,212,41,1
15,4,0,0,0,209,38,1
14,2,0,0,0,204,48,0
17,4,1,0,0,199,62,1
18,0,0,0,0,238,29,0
9,1,0,0,0,226,56,1
11,2,1,1,0,208,64,1
13,2,0,0,0,205,60,1
40,3,0,0,0,263,61,1
18,1,0,0,0,206,48,0
44,2,1,0,0,222,55,0
17,5,1,0,0,202,52,1
17,1,0,0,0,195,44,0
22,2,0,0,0,213,55,0
19,3,1,1,1,210,51,1
19,1,0,0,0,250,55,1
16,3,0,0,0,256,44,0
14,1,0,0,0,222,60,0
42,4,0,1,1,242,39,1
15,5,1,0,0,207,55,1
25,6,0,1,0,267,52,1
14,2,0,0,0,200,48,0
35,2,1,0,0,214,45,0
17,6,0,0,0,183,72,0
18,8,0,0,0,232,36,0
13,3,0,0,0,228,53,0
16,1,0,0,0,209,46,0
16,25,0,0,0,252,48,0
38,4,0,0,0,218,55,1
14,1,0,0,0,201,68,0
46,3,1,1,0,193,59,1
9,3,0,1,0,237,52,0
17,2,1,0,0,224,50,1
92,6,0,0,0,214,63,1
10,4,1,0,1,251,49,1
16,3,0,1,0,264,61,1
15,5,0,1,0,209,68,1
15,2,0,0,0,212,56,0
115,3,0,1,1,260,55,1
15,2,0,0,0,224,47,0
16,1,1,1,0,220,47,1
37,6,0,0,0,217,57,0
51,2,0,0,0,172,47,0
17,5,1,1,0,228,60,1
15,6,0,0,0,236,53,0
23,0,0,0,0,258,60,1
20,1,1,0,0,222,32,0
17,3,0,0,0,224,56,1
13,1,0,0,0,226,42,0
35,0,0,0,0,211,43,0
16,4,0,0,0,257,64,0
16,2,0,0,0,196,51,1
12,1,0,0,0,185,64,1
18,2,0,0,0,220,43,0
12,1,0,0,0,206,64,0
14,5,0,0,0,191,52,1
16,4,0,0,0,176,45,0
18,5,0,0,0,215,52,0
15,2,0,0,0,156,36,0
16,3,0,0,0,221,46,1
13,3,1,1,0,203,51,1
15,1,0,0,1,194,40,1
13,1,0,0,0,221,35,0
19,2,1,0,0,227,59,1
20,3,1,0,0,196,27,0
17,11,1,0,0,236,57,1
23,4,0,0,0,247,64,0
17,0,0,0,0,171,33,1
9,1,1,1,0,245,52,1
17,1,0,0,0,263,32,0
17,7,1,0,0,238,40,1
37,4,1,0,0,220,52,0
15,7,0,0,0,196,55,0
18,0,1,0,0,192,52,1
16,5,0,0,0,203,51,0
15,1,0,0,0,201,38,0
16,6,1,0,0,204,46,1
13,3,1,0,0,189,46,0
15,0,0,0,0,198,60,0
41,4,0,0,0,201,40,1
15,4,0,0,0,196,64,0
36,6,1,0,0,264,60,1
17,3,0,0,0,218,42,0
10,0,0,0,0,198,47,0
40,3,0,0,0,224,32,0
18,4,1,0,0,214,43,1
16,3,0,0,0,175,48,0
12,3,1,0,0,215,63,1
19,3,0,0,0,171,44,0
105,0,0,0,0,211,39,0
14,3,1,1,0,208,64,0
16,4,1,0,0,201,60,0
11,2,0,0,0,198,48,0
17,5,0,0,0,217,48,0
19,1,0,0,0,226,44,0
20,13,0,0,0,206,40,1
34,4,0,0,0,202,39,0
17,3,0,1,0,206,29,1
15,3,0,0,0,207,60,1
19,4,0,0,0,211,41,0
16,1,0,0,0,192,45,0
15,2,0,1,0,239,43,1
12,0,0,0,0,186,40,0
43,5,0,0,0,233,42,1
48,7,0,0,0,198,34,1
38,5,1,0,0,203,62,1
18,3,0,0,0,209,49,0
18,4,0,0,0,215,50,1
15,4,1,0,0,222,48,0
14,5,0,0,0,198,44,0
15,4,1,0,0,246,41,0
18,3,0,0,0,238,40,0
15,1,0,0,0,187,56,1
13,1,0,1,0,219,44,0
21,5,1,0,0,206,64,1
17,2,0,0,0,201,32,0
39,5,1,1,0,225,52,0
44,6,0,0,0,210,45,1
16,3,1,0,0,266,60,1
20,6,0,0,0,225,44,0
15,4,0,0,0,222,43,0
18,3,0,0,0,219,33,0
18,4,1,1,0,210,41,0
12,3,0,0,0,223,56,0
18,3,0,0,0,207,67,0
9,2,0,0,0,240,58,0
14,2,0,0,0,215,59,1
11,4,0,1,1,237,57,1
40,5,0,1,1,243,39,1
36,4,1,0,0,237,42,1
37,4,1,0,0,210,41,0
84,3,0,0,0,163,49,1
15,5,0,0,0,194,44,0
14,3,1,0,0,206,36,1
18,2,0,0,0,203,58,0
12,2,0,0,0,221,45,1
14,1,0,0,0,217,59,1
17,3,1,0,0,238,44,1
16,4,1,0,0,220,56,1
15,3,1,0,0,192,64,1
13,1,1,0,0,243,57,1
43,8,0,0,0,196,44,0
16,7,1,0,0,226,64,0
18,1,0,0,0,203,43,0
42,0,0,0,0,198,31,0
15,3,0,0,0,204,46,1
16,1,0,0,0,230,36,0
17,3,1,0,0,209,48,0
20,3,1,1,0,218,48,1
15,3,1,0,0,251,60,0
15,1,0,0,0,228,33,0
18,4,1,1,0,198,68,1
15,0,0,0,0,230,60,1
19,3,0,0,0,199,50,0
16,3,1,0,0,224,56,0
40,1,1,0,0,246,42,1
37,5,0,0,0,199,47,0
38,4,0,1,0,202,44,1
17,4,1,1,1,268,44,1
16,6,0,0,0,203,29,1
13,4,0,0,0,208,47,1
18,2,1,0,0,229,40,1
19,0,1,0,0,204,56,0
13,3,1,0,0,239,44,1
17,1,1,0,0,232,37,0
15,7,0,0,0,224,47,0
17,2,0,0,0,173,37,0
66,2,0,1,0,225,24,0
15,2,0,0,0,213,51,0
18,1,0,0,0,201,43,0
16,3,1,0,0,242,62,1
17,2,0,0,0,203,44,0
41,2,0,0,0,228,37,0
16,2,0,0,0,205,40,0
21,0,0,1,0,204,44,1
19,1,0,0,0,228,40,1
55,2,0,0,0,230,23,0
13,1,0,0,0,200,44,0
18,3,0,0,0,202,44,1
17,3,0,0,0,215,51,1
132,0,0,0,3,250,51,1
18,2,1,0,0,232,61,0
15,10,0,1,0,231,60,1
15,6,0,0,0,210,52,0
15,3,1,1,0,233,62,1
92,3,1,0,0,249,44,1
18,5,1,0,1,201,52,1
16,1,0,1,0,189,53,1
14,3,1,0,0,218,66,0
51,3,0,0,0,213,47,1
21,3,1,0,0,187,52,1
15,2,1,1,0,209,48,0
19,4,1,0,0,208,46,1
17,3,0,1,0,232,48,1
15,2,0,1,0,199,64,0
23,3,1,0,0,212,60,1
41,1,0,0,0,246,54,1
17,3,0,0,0,227,56,0
12,4,1,0,0,184,48,0
16,1,0,1,0,190,45,1
13,3,0,0,0,185,51,1
14,1,1,0,0,198,58,0
18,1,0,0,0,241,36,0
15,4,0,0,0,214,48,1
93,4,0,0,0,228,36,0
14,2,0,0,0,254,59,0
18,5,0,1,1,206,35,1
16,4,1,0,0,230,62,1
17,4,0,0,1,245,47,1
8,1,0,0,0,255,48,1
15,2,0,0,0,184,28,1
39,3,1,0,0,180,51,0
13,2,1,0,0,213,47,0
13,2,0,0,1,213,49,0
38,3,0,0,0,211,36,0
13,2,0,0,0,250,45,1
16,1,1,0,0,233,36,1
36,4,0,0,0,205,48,1
16,3,1,0,0,198,49,1
17,4,0,0,0,230,64,0
10,8,0,0,0,218,60,0
20,1,0,1,0,232,40,0
37,3,1,0,0,199,39,1
16,2,1,0,0,228,57,1
17,4,0,0,0,183,46,0
46,8,1,0,0,236,60,0
14,5,0,0,0,208,44,0
18,2,1,0,0,215,44,1
17,5,1,0,0,217,44,1
27,3,0,0,0,179,55,0
35,1,1,1,0,198,60,0
38,0,0,0,0,232,64,1
18,2,0,0,0,228,50,1
16,2,0,1,0,210,48,1
16,1,0,0,0,222,52,0
11,2,1,0,0,236,72,1
19,1,0,0,0,244,36,1
12,6,0,0,0,193,52,1
15,0,0,0,0,225,56,0
87,3,1,0,1,231,46,1
16,5,1,0,0,229,53,1
36,1,0,0,0,236,47,0
15,3,0,0,0,222,56,1
11,0,1,0,0,236,72,1
44,9,1,0,0,207,48,1
15,3,0,0,0,226,47,1
17,19,0,0,0,243,57,0
31,2,0,1,0,203,64,1
15,3,0,0,0,240,48,1
17,2,0,0,0,216,60,1
51,2,1,0,0,196,60,0
18,3,0,0,0,198,58,0
14,5,1,0,0,233,40,0
17,3,0,0,0,210,44,0
23,3,0,0,0,195,73,0
17,3,1,1,0,220,55,1
14,2,1,0,0,228,68,1
15,5,0,0,0,207,52,1
35,2,0,0,0,206,52,1
12,4,1,0,0,217,43,1
18,4,0,0,0,220,42,0
14,6,0,0,0,200,48,1
41,2,0,0,0,200,48,1
17,3,0,0,0,168,67,1
16,3,1,0,0,219,47,1
23,4,0,1,1,189,47,0
13,3,0,0,0,184,40,0
19,1,1,1,0,186,67,1
141,1,0,1,0,199,55,1
221,1,0,0,0,172,32,0
18,1,1,0,0,245,44,0
16,1,0,0,0,199,44,1
11,3,0,0,0,207,57,1
50,5,1,0,0,195,50,1
23,5,0,0,0,214,39,0
17,3,0,1,1,227,56,0
27,5,0,0,0,204,49,0
41,3,0,1,0,207,52,0
16,3,0,1,0,202,52,0
61,3,0,0,0,233,52,1
64,3,1,0,0,225,41,1
36,3,0,0,0,229,43,0
17,3,0,0,0,215,61,0
21,3,1,1,0,222,68,1
16,3,1,0,0,181,44,1
17,2,0,0,0,204,72,0
138,1,0,0,0,202,53,0
15,1,0,0,0,209,52,0
16,2,1,1,0,237,49,1
16,3,0,0,0,191,56,0
14,3,0,0,0,200,48,1
23,4,0,0,0,225,45,1
22,5,1,1,0,247,64,1
17,2,0,0,0,223,51,0
14,2,0,0,0,216,43,1
14,1,1,0,0,233,58,1
14,4,1,0,0,245,32,1
17,4,1,1,0,224,53,1
18,2,1,0,0,216,33,0
14,2,1,1,0,186,44,1
110,4,0,0,0,204,53,1
20,3,1,0,0,239,68,1
15,2,0,0,0,191,35,0
16,1,0,0,0,230,55,1
11,2,0,0,0,217,45,1
13,0,0,1,0,200,57,1
14,3,1,0,0,214,56,0
12,3,0,0,0,231,59,0
21,3,0,0,0,224,44,0
16,2,0,0,0,177,50,1
18,4,0,0,0,226,47,1
37,2,0,0,0,216,60,0
71,5,0,0,0,207,42,1
15,1,1,0,0,237,56,1
15,3,0,0,0,173,55,0
18,6,1,1,0,248,52,1
17,2,1,0,0,225,48,1
41,3,1,0,0,218,59,0
15,2,1,0,0,193,60,0
12,1,0,1,0,238,60,0
16,2,0,0,0,206,44,0
17,3,1,0,0,233,52,1
13,2,1,0,0,237,48,1
90,3,0,0,0,202,47,0
14,2,1,0,0,191,49,0
18,5,0,0,0,198,67,0
15,3,0,0,0,231,40,1
11,3,1,1,0,214,40,1
16,1,1,0,0,181,45,0
27,5,1,1,0,250,68,1
16,2,0,0,0,218,68,0
9,4,0,0,0,237,42,1
16,3,0,0,0,225,51,0
17,1,1,0,0,222,49,1
16,1,0,0,0,189,36,0
12,8,0,0,0,216,48,0
43,3,1,0,0,244,50,0
15,1,0,0,0,224,53,1
11,2,0,0,0,270,68,0
19,3,1,0,0,213,53,0
13,2,0,0,0,165,52,0
18,6,0,0,0,242,57,1
17,3,1,0,1,197,76,0
15,5,1,0,0,227,72,1
13,7,1,0,0,228,44,1
26,4,0,0,1,230,56,1
17,2,0,0,0,202,44,0
11,1,0,0,0,186,48,0
39,5,0,0,0,250,36,1
15,3,1,0,0,238,46,0
19,0,0,0,0,204,55,1
85,3,1,0,0,207,48,1
15,0,1,0,0,200,48,0
16,3,0,0,0,208,48,0
41,4,1,0,0,181,42,1
16,4,0,0,0,242,52,1
15,4,1,0,0,212,19,0
34,3,0,1,0,209,69,0
44,7,0,0,0,183,41,1
15,0,0,0,0,176,52,0
18,1,0,0,0,225,44,0
18,3,0,1,0,226,47,0
15,2,1,0,0,248,72,1
19,3,1,0,0,239,61,0
42,3,1,0,0,217,60,1
22,3,0,0,0,234,54,0
19,2,0,0,0,193,38,0
34,0,1,0,0,231,53,1
63,2,0,0,0,235,64,1
15,1,0,0,0,247,45,1
18,2,0,0,0,232,46,1
17,3,0,0,0,190,48,0
114,1,0,0,0,237,46,1
15,1,0,0,0,257,66,0
16,4,0,0,0,180,64,0
16,3,0,0,0,215,40,1
54,1,0,0,0,214,40,1
17,0,0,0,0,263,72,1
13,2,1,0,0,219,72,1
16,0,1,1,0,235,55,1
18,4,0,0,0,188,40,1
17,2,0,0,0,207,54,0
11,4,1,0,0,243,50,0
26,2,1,0,0,239,64,1
39,0,0,1,0,198,48,0
38,4,0,1,0,226,56,0
16,4,0,1,0,243,50,0
12,1,0,1,0,187,46,1
13,3,0,0,0,184,46,1
17,0,0,0,0,196,68,1
41,3,1,1,0,223,51,1
14,1,1,0,0,207,51,0
41,6,1,0,0,195,45,1
18,1,0,0,0,223,40,1
14,2,0,0,0,184,44,0
17,1,0,0,0,208,59,0
80,4,1,1,0,246,56,1
13,5,0,0,0,198,36,0
14,2,0,0,0,216,38,0
16,1,1,0,0,193,64,1
16,2,1,0,0,192,44,0
15,3,1,0,0,217,51,0
38,1,1,0,0,187,56,1
24,4,0,0,0,217,49,0
17,5,0,0,0,206,28,1
19,3,0,0,1,228,53,1
14,0,0,0,0,212,50,1
18,0,0,0,0,196,33,0
81,3,1,0,0,229,60,1
21,9,0,0,0,214,35,1
16,2,0,0,0,192,20,0
40,2,1,1,0,224,44,1
16,1,0,0,0,187,71,0
16,2,0,0,0,192,52,1
12,4,0,0,0,198,50,0
38,5,1,1,0,200,64,1
29,3,0,0,0,184,49,0
12,3,1,0,0,237,48,0
17,3,1,0,1,225,74,1
15,3,1,0,0,218,51,0
57,2,1,0,0,240,84,1
38,1,0,0,0,211,37,1
14,2,1,0,0,263,57,1
18,0,0,0,0,210,40,0
37,3,0,0,0,218,44,0
17,2,1,0,1,252,64,1
16,2,0,0,0,186,38,0
41,3,1,1,0,204,55,0
15,2,0,0,0,244,56,0
13,0,1,1,0,231,75,0
17,1,1,0,0,212,57,1
14,1,0,1,0,234,40,0
34,3,0,0,0,233,44,1
17,0,0,1,0,245,44,1
16,7,1,0,0,173,51,0
53,4,0,1,0,202,44,0
14,1,0,1,0,180,28,0
20,1,0,1,0,232,74,1
15,4,1,1,1,226,53,1
16,6,0,0,0,221,56,0
17,2,0,0,0,183,62,1
17,1,1,0,0,208,54,1
19,1,0,0,0,221,45,0
18,4,0,0,0,212,60,1
18,2,0,1,0,239,66,1
15,4,1,0,0,201,47,1
20,6,1,0,0,247,49,1
18,6,0,1,0,223,59,1
16,3,0,0,0,224,46,1
15,2,0,0,0,179,53,0
16,1,1,0,1,232,46,0
17,3,0,0,0,246,48,1
19,4,0,0,0,223,40,1
142,1,0,0,0,194,49,0
91,3,1,0,0,191,43,1
15,0,1,0,1,255,59,1
17,6,0,0,0,188,32,1
16,5,1,0,1,236,52,1
14,3,0,0,0,245,43,1
18,1,0,0,0,197,33,0
16,3,0,0,0,227,49,1
14,1,0,0,0,196,40,0
14,0,0,0,0,192,50,0
15,3,0,0,0,243,42,1
16,5,0,0,0,255,47,0
39,3,1,0,0,222,52,1
13,2,0,1,0,186,57,0
16,3,0,1,0,252,43,1
17,4,0,0,0,196,48,0
14,2,1,0,0,228,43,0
13,1,1,0,0,247,43,0
14,2,0,0,0,171,56,0
15,2,1,0,0,242,32,0
13,5,1,0,0,249,59,1
16,5,1,0,0,196,43,1
23,3,0,1,1,252,64,0
16,3,0,0,0,252,45,1
19,4,0,0,1,239,42,1
22,3,1,0,0,209,39,0
14,0,1,0,0,219,32,1
13,0,1,0,0,207,45,0
22,2,0,0,0,216,56,0
16,4,0,0,0,226,47,0
15,2,1,0,0,251,57,1
44,5,1,0,0,215,52,0
12,4,0,0,0,244,58,1
38,4,0,0,0,232,30,1
18,4,1,0,1,247,48,0
21,2,0,0,0,249,34,1
14,2,1,0,0,241,43,1
17,4,1,0,0,243,54,1
19,3,0,0,0,257,57,0
16,2,1,1,1,204,71,1
15,1,1,1,0,244,59,0
19,2,0,0,0,190,48,0
15,3,0,0,0,251,42,1
15,3,0,0,0,226,32,0
36,1,0,0,0,175,57,0
16,8,1,0,0,222,48,1
18,5,0,0,0,232,66,0
15,5,1,0,0,226,40,1
14,3,0,0,0,195,24,0
13,1,0,0,0,201,58,0
14,3,0,0,0,235,55,0
21,1,0,1,0,247,58,0
15,2,1,0,0,223,54,0
15,2,0,0,0,229,36,0
14,1,0,0,0,214,72,0
15,4,0,0,0,204,43,0
19,3,0,0,0,210,53,0
17,1,1,0,0,215,36,1
20,2,0,0,0,217,55,0
14,4,0,0,0,252,44,0
17,3,0,0,0,211,48,0
37,3,0,1,0,220,50,0
18,6,1,1,0,226,68,1
35,5,1,0,0,220,55,1
17,0,1,0,0,231,52,1
19,1,0,0,0,218,58,0
13,1,1,0,0,230,64,0
21,2,0,0,0,262,92,1
13,3,1,0,0,233,64,0
79,3,0,0,0,202,55,0
16,5,0,0,0,230,52,1
15,5,0,1,1,225,38,0
